"provincia","seccion","hoja","bloque","ambito","fila","columna","valor","formula_que_lo_reproduce","agrupamiento","min_municipal","max_municipal","dentro_del_rango_municipal","suma_municipal"
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 10 a 19",15930,"suma","todas",351,5039,FALSE,15930
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 20 a 29",15785,"suma","todas",293,5742,FALSE,15785
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 30 a 39",16272,"suma","todas",340,5788,FALSE,16272
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 40 a 49",14044,"suma","todas",304,4623,FALSE,14044
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 50 a 59",11219,"suma","todas",258,3382,FALSE,11219
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 60 a 69",10096,"suma","todas",242,2790,FALSE,10096
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 70 a 79",5752,"suma","todas",168,1408,FALSE,5752
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Hombres 80 o más",2350,"suma","todas",70,475,FALSE,2350
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 0 a 9",15308,"suma","todas",293,4636,FALSE,15308
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 10 a 19",14991,"suma","todas",298,4934,FALSE,14991
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 20 a 29",15675,"suma","todas",293,5762,FALSE,15675
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 30 a 39",16441,"suma","todas",318,5826,FALSE,16441
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 40 a 49",14448,"suma","todas",301,5010,FALSE,14448
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 50 a 59",12301,"suma","todas",278,4067,FALSE,12301
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 60 a 69",10968,"suma","todas",274,3297,FALSE,10968
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 70 a 79",6518,"suma","todas",177,1840,FALSE,6518
"Agua, Bosques y Turismo","02_Demografia","estructura_edad","","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Mujeres 80 o más",3001,"suma","todas",86,724,FALSE,3001
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Tasa de Natalidad",9.1074722124282,"ponderado_poblacion","todas",3.16706254948535,11.1382266441399,TRUE,98.3369168226419
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Tasa de Mortalidad",5.0928283119626,"ponderado_poblacion","todas",4.15749572022499,8.3153168135706,TRUE,64.7999869873261
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Índice de Envejecimiento",31.3920887384398,"ponderado_poblacion","todas",25.7279890373416,38.4579870729455,TRUE,392.533987070618
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Tasa de Natalidad",8.83388284969214,"no verificable con esta hoja",,3.16706254948535,11.1382266441399,TRUE,98.3369168226419
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Tasa de Mortalidad",5.38854798755923,"no verificable con esta hoja",,4.15749572022499,8.3153168135706,TRUE,64.7999869873261
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Índice de Envejecimiento",32.7273397959139,"no verificable con esta hoja",,25.7279890373416,38.4579870729455,TRUE,392.533987070618
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de Natalidad",8.63819084562529,"no verificable con esta hoja",,3.16706254948535,11.1382266441399,TRUE,98.3369168226419
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa de Mortalidad",5.63888092494405,"no verificable con esta hoja",,4.15749572022499,8.3153168135706,TRUE,64.7999869873261
"Agua, Bosques y Turismo","02_Demografia","natalidad_mortalidad","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Índice de Envejecimiento",32.052654940463,"no verificable con esta hoja",,25.7279890373416,38.4579870729455,TRUE,392.533987070618
"Agua, Bosques y Turismo","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Tasa neta de migración - total",2.55701887447622,"ponderado_poblacion","todas",0,10.3083292398552,TRUE,33.2085066699026
"Agua, Bosques y Turismo","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Tasa neta de migración - cabecera municipal",2.47649429619045,"ponderado_poblacion","todas",0,13.3014206198107,TRUE,30.6344135963879
"Agua, Bosques y Turismo","02_Demografia","migracion","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Tasa neta de migración - centros poblados y rural",2.42876654965022,"ponderado_poblacion","todas",0,5.73784703898163,TRUE,34.108278966236
"Agua, Bosques y Turismo","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Tasa neta de migración - total",2.815721325682,"no verificable con esta hoja",,0,10.3083292398552,TRUE,33.2085066699026
"Agua, Bosques y Turismo","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Tasa neta de migración - cabecera municipal",2.51738375125153,"no verificable con esta hoja",,0,13.3014206198107,TRUE,30.6344135963879
"Agua, Bosques y Turismo","02_Demografia","migracion","","subregión","PROMEDIO PONDERADO SUBREGIÓN ORIENTE (por población)","Tasa neta de migración - centros poblados y rural",3.12437884704046,"no verificable con esta hoja",,0,5.73784703898163,TRUE,34.108278966236
"Agua, Bosques y Turismo","02_Demografia","migracion","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa neta de migración - total",2.43784156596946,"no verificable con esta hoja",,0,10.3083292398552,TRUE,33.2085066699026
"Agua, Bosques y Turismo","02_Demografia","migracion","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa neta de migración - cabecera municipal",2.2991539975123,"no verificable con esta hoja",,0,13.3014206198107,TRUE,30.6344135963879
"Agua, Bosques y Turismo","02_Demografia","migracion","","departamento","PROMEDIO PONDERADO DEPARTAMENTO (ANTIOQUIA) (por población)","Tasa neta de migración - centros poblados y rural",2.88568680338064,"no verificable con esta hoja",,0,5.73784703898163,TRUE,34.108278966236
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","provincia","PROVINCIA AGUA, BOSQUES Y TURISMO (tasa agregada: Σ viviendas con déficit / Σ viviendas)","Déficit cuantitativo de vivienda",0.0263896030553266,"OTRA",,0,0.0755564086722178,TRUE,0.363955213630019
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","provincia","PROVINCIA AGUA, BOSQUES Y TURISMO (tasa agregada: Σ viviendas con déficit / Σ viviendas)","Déficit cualitativo de vivienda",0.142564912076571,"OTRA",,0.0531683645738638,0.273699193218954,TRUE,2.14624227271268
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","subregión","SUBREGIÓN ORIENTE (tasa agregada)","Déficit cuantitativo de vivienda",0.0281171287643908,"no verificable con esta hoja",,0,0.0755564086722178,TRUE,0.363955213630019
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","subregión","SUBREGIÓN ORIENTE (tasa agregada)","Déficit cualitativo de vivienda",0.183377701362992,"no verificable con esta hoja",,0.0531683645738638,0.273699193218954,TRUE,2.14624227271268
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","departamento","DEPARTAMENTO (ANTIOQUIA) (tasa agregada)","Déficit cuantitativo de vivienda",0.0575130095088992,"no verificable con esta hoja",,0,0.0755564086722178,TRUE,0.363955213630019
"Agua, Bosques y Turismo","03_Ordenamiento","deficit_vivienda","","departamento","DEPARTAMENTO (ANTIOQUIA) (tasa agregada)","Déficit cualitativo de vivienda",0.177116307342749,"no verificable con esta hoja",,0.0531683645738638,0.273699193218954,TRUE,2.14624227271268
"Agua, Bosques y Turismo","03_Ordenamiento","vias_area","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por área del municipio)","Km de vía primaria por km² del municipio",0.0278659794706636,"OTRA",,0,0.135374156084845,TRUE,0.346325678568056
"Agua, Bosques y Turismo","03_Ordenamiento","vias_area","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por área del municipio)","Km de vía secundaria por km² del municipio",0.110640033158553,"OTRA",,0.0145852532517678,0.310621664969213,TRUE,1.67694239044055
"Agua, Bosques y Turismo","03_Ordenamiento","vias_area","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por área del municipio)","Km de vía terciaria por km² del municipio",0.377369022240852,"OTRA",,0.165076879897097,1.20571349214972,TRUE,5.8750214423588
"Agua, Bosques y Turismo","03_Ordenamiento","vias_habitantes","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Km de vía primaria por cada 1.000 hab.",0.461952204065123,"OTRA",,0,3.45056653752802,TRUE,6.53831694055795
"Agua, Bosques y Turismo","03_Ordenamiento","vias_habitantes","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Km de vía secundaria por cada 1.000 hab.",1.6638909421838,"OTRA",,0.249501810819109,6.34449706097353,TRUE,29.6865115129546
"Agua, Bosques y Turismo","03_Ordenamiento","vias_habitantes","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población)","Km de vía terciaria por cada 1.000 hab.",5.67124905029651,"OTRA",,1.95239324306351,14.1184690614085,TRUE,90.3566010035831
"Agua, Bosques y Turismo","03_Ordenamiento","catastro","Estado del catastro rural=NA | Estado del catastro urbano=NA","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Avalúo catastral total ($)",12129822456954,"suma","todas",150529182000,2886390742000,FALSE,12129822456954
"Agua, Bosques y Turismo","03_Ordenamiento","catastro","Estado del catastro rural=NA | Estado del catastro urbano=NA","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Avalúo catastral urbano ($)",3701251048011,"suma","todas",87370277000,1140332826000,FALSE,3701251048011
"Agua, Bosques y Turismo","03_Ordenamiento","catastro","Estado del catastro rural=NA | Estado del catastro urbano=NA","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Avalúo catastral rural ($)",8428571408943,"suma","todas",63158905000,2158507178000,FALSE,8428571408943
"Agua, Bosques y Turismo","03_Ordenamiento","catastro","Estado del catastro rural=NA | Estado del catastro urbano=NA","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Proporción del avalúo catastral urbano sobre el total",0.305136456955236,"OTRA",,0.137168093720031,0.58042085819612,TRUE,3.62654289199024
"Agua, Bosques y Turismo","03_Ordenamiento","catastro","Estado del catastro rural=NA | Estado del catastro urbano=NA","provincia","TOTAL PROVINCIA AGUA, BOSQUES Y TURISMO","Proporción del avalúo catastral rural sobre el total",0.694863543044764,"OTRA",,0.41957914180388,0.862831906279969,TRUE,6.37345710800976
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA total",38.2050130758763,"OTRA",,30.0810150800892,46.4601866993245,TRUE,422.602039808211
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA adopción TIC",24.5411778475292,"OTRA",,2.69298426864828,50.9671396670554,TRUE,231.02256779729
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA capacidades",50.7831558726617,"OTRA",,40.7814305403374,62.9765580416544,TRUE,585.51860391408
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA dinamismo de los negocios",68.2397574230343,"OTRA",,60.86892430666,76.1523839497832,TRUE,801.388581765662
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA infraestructura",56.0837708506693,"OTRA",,32.4541632667769,62.4341444121099,TRUE,631.533131136558
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA innovación",0.927445211421674,"OTRA",,0,33.3333333333333,TRUE,33.3333333333333
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA instituciones",51.5411863514721,"OTRA",,44.3347726770515,69.3998574254504,TRUE,614.992349533257
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA mercado de bienes",16.8823185032228,"OTRA",,4.27486860721805,30.8760592227931,TRUE,146.993579004196
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA mercado laboral",44.4413361143197,"OTRA",,24.6347958097028,59.5594145802782,TRUE,494.291109132025
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA salud",47.4777975911065,"OTRA",,44.0826297014718,54.4837834895654,TRUE,583.403322259486
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA sistema financiero",23.1988763864228,"OTRA",,7.69548763420125,31.3875332069769,TRUE,235.602509421237
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","provincia","PROMEDIO PONDERADO PROVINCIA AGUA, BOSQUES Y TURISMO (por población 2022)","IMCA tamaño del mercado",36.1383216827797,"OTRA",,14.1427472602494,69.3812781979938,TRUE,290.543350593202
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA total",38.0248978890089,"no verificable con esta hoja",,30.0810150800892,46.4601866993245,TRUE,422.602039808211
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA adopción TIC",18.4375370762475,"no verificable con esta hoja",,2.69298426864828,50.9671396670554,TRUE,231.02256779729
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA capacidades",49.4903673402077,"no verificable con esta hoja",,40.7814305403374,62.9765580416544,TRUE,585.51860391408
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA dinamismo de los negocios",67.6966957604072,"no verificable con esta hoja",,60.86892430666,76.1523839497832,TRUE,801.388581765662
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA infraestructura",54.3908125539099,"no verificable con esta hoja",,32.4541632667769,62.4341444121099,TRUE,631.533131136558
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA innovación",5.64173747282754,"no verificable con esta hoja",,0,33.3333333333333,TRUE,33.3333333333333
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA instituciones",54.0895024743037,"no verificable con esta hoja",,44.3347726770515,69.3998574254504,TRUE,614.992349533257
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA mercado de bienes",19.5759466880041,"no verificable con esta hoja",,4.27486860721805,30.8760592227931,TRUE,146.993579004196
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA mercado laboral",47.4841671624964,"no verificable con esta hoja",,24.6347958097028,59.5594145802782,TRUE,494.291109132025
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA salud",49.6158056804067,"no verificable con esta hoja",,44.0826297014718,54.4837834895654,TRUE,583.403322259486
"Agua, Bosques y Turismo","03_Ordenamiento","imca","","subregión","SUBREGIÓN ORIENTE (IMCA oficial de subregión)","IMCA sistema financiero",23.5095162677136,"no verificable con esta hoja",,7.69548763420125,31.3875332069769,TRUE,235.602509421237
